37.257915,-121.878415,1107 Odyssey Ct,SAN JOSE,CA,95118,3.0,3.0,1693.0,1454.0,1983,850000,829423,Townhouse for sale,Sun.,9,http://www.zillow.com/homes/recently_sold//homedetails/1107-Odyssey-Ct-San-Jose-CA-95118/19760047_zpid/
37.260098,-121.877156,1118 Dinkel Ct,SAN JOSE,CA,95118,3.0,3.0,1573.0,1568.0,1981,898000,863475,Townhouse for sale,days,5,http://www.zillow.com/homes/recently_sold//homedetails/1118-Dinkel-Ct-San-Jose-CA-95118/19759998_zpid/
37.243536,-121.886374,5659 Sunflower Ln,SAN JOSE,CA,95118,2.0,2.0,974.0,1916.0,1973,845000,844813,Townhouse for sale,Sun.,5,http://www.zillow.com/homes/recently_sold//homedetails/5659-Sunflower-Ln-San-Jose-CA-95118/19756062_zpid/
37.288235,-121.871605,2690 Villa Cortona Way,SAN JOSE,CA,95125,3.0,4.0,1963.0,1176.0,2005,899000,901998,Townhouse for sale,Sun.,25,http://www.zillow.com/homes/recently_sold//homedetails/2690-Villa-Cortona-Way-San-Jose-CA-95125/69299752_zpid/
37.236445,-121.883763,1293 Mokelumne Pl,SAN JOSE,CA,95120,3.0,2.0,1869.0,4438.0,1989,1149000,1161750,Townhouse for sale,Sun.,3,http://www.zillow.com/homes/recently_sold//homedetails/1293-Mokelumne-Pl-San-Jose-CA-95120/19764416_zpid/
37.263791,-121.860411,4703 Holston River Ct,SAN JOSE,CA,95136,4.0,3.0,1760.0,1742.0,1973,775000,785612,Townhouse for sale,Sun.,15,http://www.zillow.com/homes/recently_sold//homedetails/4703-Holston-River-Ct-San-Jose-CA-95136/19701998_zpid/
37.28795,-121.885887,2360 Allentown Ct,SAN JOSE,CA,95125,3.0,2.0,1319.0,3044.0,1974,915000,906780,Townhouse for sale,Sun.,11,http://www.zillow.com/homes/recently_sold//homedetails/2360-Allentown-Ct-San-Jose-CA-95125/19688632_zpid/
37.290203,-121.854129,209 Siderno Ct,San Jose,CA,95111,3.0,4.0,1856.0,1018.0,2015,896000,899628,Townhouse for sale,Sun.,18,http://www.zillow.com/homes/recently_sold//homedetails/209-Siderno-Ct-San-Jose-CA-95111/166729960_zpid/
37.291829,-121.853008,2727 Terni Ct # 5,San Jose,CA,95111,3.0,4.0,1848.0,435.0,2016,938888,898276,Townhouse for sale,Sun.,19,http://www.zillow.com/homes/recently_sold//homedetails/2727-Terni-Ct-5-San-Jose-CA-95111/243211777_zpid/
37.222072,-121.863743,6418 Trinidad Dr,SAN JOSE,CA,95120,2.0,2.0,1400.0,2500.0,1972,899000,907529,Townhouse for sale,days,33,http://www.zillow.com/homes/recently_sold//homedetails/6418-Trinidad-Dr-San-Jose-CA-95120/19763154_zpid/
37.282659,-121.859533,609 King George Ave,SAN JOSE,CA,95136,2.0,3.0,1370.0,1742.0,2000,799000,811860,Coming soon,market,5,http://www.zillow.com/homes/recently_sold//homedetails/609-King-George-Ave-San-Jose-CA-95136/54771010_zpid/
37.242968,-121.786865,Raleigh Road And Great Oaks Blvd # 5I7XNJ,San Jose,CA,95119,3.0,4.0,1855.0,-1.0,2019,899990,923374,New construction,days,2,"http://www.zillow.com/homes/recently_sold/2086190945_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
37.242968,-121.786865,Raleigh Road And Great Oaks Blvd # K6M7VL,San Jose,CA,95119,4.0,4.0,2162.0,-1.0,2019,954990,1097049,New construction,days,9,"http://www.zillow.com/homes/recently_sold/2086190936_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
37.242968,-121.786865,Raleigh Road And Great Oaks Blvd # 966CKJ,San Jose,CA,95119,2.0,3.0,1601.0,-1.0,2019,829990,826669,New construction,days,13,"http://www.zillow.com/homes/recently_sold/2086190938_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
